id,city,name_en,name_ko,category,mealSlot,styles,travelerTypes,lat,lng,duration_min,duration_typical,duration_max,priority,area,openHours_open,openHours_close,closedDays,description_en,description_ko,tips_en,tips_ko,photos,postSlug,googleMapsUrl,costAmount,costCurrency,tags,chain,booking_klook,booking_agoda,booking_mrt,booking_direct
tokyo-shinjuku-ichiran-ramen-juohigashi,tokyo,Ichiran Shinjuku Chuo East Exit,이치란 신주쿠 주오히가시구치점,food,lunch,activity|food|photo|culture|nature|shopping|local|popular,solo|couple|friends|parents|kids,35.6909958,139.7028973,45,60,75,2,shinjuku,,,,Japan's signature tonkotsu ramen brand — Ichiran.,일본 대표 라멘 브랜드인 이치란 라멘,"New to Japanese ramen? Ichiran alone is plenty|Always a queue — skip lunch peak, go early morning or late night|Ticket-machine ordering — customize spice and toppings",라멘 입문자에게 이치란 하나면 충분|웨이팅 있으니 점심 피크 시간 피하거나 아침·심야 방문|주문은 자판기 — 맵기·토핑 커스터마이즈 가능,,,"https://www.google.com/maps/place/%EC%9D%B4%EC%B9%98%EB%9E%80+%EC%8B%A0%EC%A3%BC%EC%BF%A0+%EC%A3%BC%EC%98%A4%ED%9E%88%EA%B0%80%EC%8B%9C%EA%B5%AC%EC%B9%98%EC%A0%90/@35.6909958,139.7028973,17.75z/data=!4m6!3m5!1s0x60188cda5f050cf1:0x397988c6d1296d56!8m2!3d35.690612!4d139.702817!16s%2Fg%2F1tf15wjg?entry=ttu&g_ep=EgoyMDI2MDQxNS4wIKXMDSoASAFQAw%3D%3D",1000,JPY,,ichiran,,,,
tokyo-shinjuku-momo-paradise,tokyo,Mo-Mo Paradise Shinjuku Meiji-dori,모모 파라다이스 신주쿠 메이지도리점,food,dinner,activity|food|photo|culture|nature|shopping|local|popular,couple|friends|parents|kids,35.6913331,139.7027503,45,60,75,3,shinjuku,11:30,22:30,,Shinjuku branch of Mo-Mo Paradise — the nationwide sukiyaki chain.,일본에서 유명한 스키야키 프랜차이즈의 신주쿠 지점,Reserve via Google,구글에서 미리 예약 가능,,,"https://www.google.com/maps/place/%EB%AA%A8%EB%AA%A8+%ED%8C%8C%EB%9D%BC%EB%8B%A4%EC%9D%B4%EC%8A%A4+%EC%8B%A0%EC%A3%BC%EC%BF%A0+%EB%A9%94%EC%9D%B4%EC%A7%80%EB%8F%84%EB%A6%AC%EC%A0%90/@35.6913331,139.7027503,17.75z/data=!3m1!5s0x60188cdb75d3a84d:0xb4c8e4be99dc0fb9!4m6!3m5!1s0x60188cdb74f93039:0xf15f467cdfd7d7ea!8m2!3d35.6913247!4d139.7053734!16s%2Fg%2F11b6p2xx6y?entry=ttu&g_ep=EgoyMDI2MDQxNS4wIKXMDSoASAFQAw%3D%3D",5000,JPY,,,,,,
tokyo-shinjuku-acacia,tokyo,Shinjuku Acacia,Shinjuku acacia,food,lunch,activity|food|photo|culture|nature|shopping|local|popular,couple|friends|parents|kids,35.692322,139.7023024,45,60,75,3,shinjuku,11:00,20:30,,Old-school yoshoku (Japanese takes on Western classics) in Shinjuku.,도쿄에서 경양식을 먹고 싶을 때 가보기 좋은 곳,,,,,"https://www.google.com/maps/place/Shinjuku+acacia/@35.692322,139.7023024,17.93z/data=!3m1!5s0x60188cd9e143d9f5:0x73fe61983aedcaad!4m6!3m5!1s0x60188cd9e161d85b:0x7860270716ee5ea2!8m2!3d35.6931547!4d139.7016053!16s%2Fg%2F1tjz3c44?entry=ttu&g_ep=EgoyMDI2MDQxNS4wIKXMDSoASAFQAw%3D%3D",2000,JPY,,,,,,
tokyo-shinjuku-food-quwanne,tokyo,Miyazaki Food Quwanne,Miyazaki Food Quwanne,food,lunch,activity|food|photo|culture|nature|shopping|local|popular,solo|couple|friends|parents|kids,35.6887462,139.7008138,45,60,75,3,shinjuku,11:00,23:00,,Pick-your-own-dishes setup covering the main Japanese food styles.,여러 일본 음식들을 취향에 맞게 골라서 먹을 수 있는 곳,,,,,"https://www.google.com/maps/place/Miyazaki+Food+Quwanne/@35.6887462,139.7008138,17.13z/data=!3m1!5s0x60188cd0402d9c2b:0x85ce34da1388936e!4m6!3m5!1s0x60188cd0402158af:0x2f0b16bec52e42a1!8m2!3d35.6883129!4d139.7000473!16s%2Fg%2F11gh057tsh?entry=ttu&g_ep=EgoyMDI2MDQxNS4wIKXMDSoASAFQAw%3D%3D",1500,JPY,,,,,,
tokyo-shinjuku-ditaipung,tokyo,Din Tai Fung Shinjuku Takashimaya,딘타이펑 신주쿠 타카시마야,food,dinner,activity|food|photo|culture|nature|shopping|local|popular,solo|couple|friends|parents|kids,35.6887462,139.7008138,45,60,75,3,shinjuku,11:00,23:00,,Din Tai Fung — a break when you want something not-Japanese.,일본 음식이 질릴 때 먹기 좋은 딘타이펑,Short wait on weekends,주말에는 약간 웨이팅 있는 편,,,"https://www.google.com/maps/place/%EB%94%98%ED%83%80%EC%9D%B4%ED%8E%91+%EC%8B%A0%EC%A3%BC%EC%BF%A0+%ED%83%80%EC%B9%B4%EC%8B%9C%EB%A7%88%EC%95%BC+%ED%83%80%EC%9E%84%EC%A6%88+%EC%8A%A4%ED%80%98%EC%96%B4%EC%A0%90/@35.6887462,139.7008138,17.13z/data=!3m1!5s0x60188cc5494439c7:0x7c6a63a30f12954e!4m6!3m5!1s0x60188cc57488394b:0x4d7072ef8a63d3ae!8m2!3d35.687434!4d139.7024396!16s%2Fg%2F1td2tx2q?entry=ttu&g_ep=EgoyMDI2MDQxNS4wIKXMDSoASAFQAw%3D%3D",3000,JPY,,dintaifung,,,,
tokyo-shinjuku-harrypotter,tokyo,Harry Potter Studio Tour Tokyo,해리포터 스튜디오,experience,,activity|photo|nightlife|popular,solo|couple|friends|parents|kids,35.6925093,139.6955526,90,150,210,2,shinjuku,8:30,19:00,,Full-experience Harry Potter studio tour — the Asia edition of the London one.,해리포터 촬영장을 그대로 체험할 수 있는 테마 파크,Buy wands at the outside shop before entry — the inside checkout line is long|Morning slots run quieter|Compare Klook and the official site — Klook sometimes beats it,지팡이 살 사람은 입장 전 외부 숍 들러서 구매 추천|오전 타임이 비교적 한산|클룩에서 티켓 구매하는 게 더 저렴,,tokyo-harry-potter-studio-tour-guide,"https://www.google.com/maps/place/%ED%9E%88%EB%85%B8%ED%86%A0%EB%A6%AC/@35.6925093,139.6955526,16.17z/data=!3m1!5s0x60188d2a104622ff:0x58190dfd53335315!4m6!3m5!1s0x60188d2a11ae884d:0x8fffe5b1202bdbd3!8m2!3d35.6949791!4d139.6956065!16s%2Fg%2F11c0rny309?entry=ttu&g_ep=EgoyMDI2MDQxNS4wIKXMDSoASAFQAw%3D%3D",1000,JPY,,,https://www.klook.com/activity/84374-warner-bros-studio-tour-tokyo-making-harry-potter/?aid=118462,,,
tokyo-shinjuku-hinotori,tokyo,Hinotori,히노토리,food,dinner,activity|food|photo|culture|nature|shopping|local|popular,solo|couple|friends|parents|kids,35.6925093,139.6955526,45,60,75,3,shinjuku,17:00,23:00,,Shinjuku yakitori spot for a quick skewer fix.,신주쿠에서 꼬치구이 먹고 싶을 때 가기 좋은 곳,,,,,"https://www.google.com/maps/place/%ED%9E%88%EB%85%B8%ED%86%A0%EB%A6%AC/@35.6925093,139.6955526,16.17z/data=!3m1!5s0x60188d2a104622ff:0x58190dfd53335315!4m6!3m5!1s0x60188d2a11ae884d:0x8fffe5b1202bdbd3!8m2!3d35.6949791!4d139.6956065!16s%2Fg%2F11c0rny309?entry=ttu&g_ep=EgoyMDI2MDQxNS4wIKXMDSoASAFQAw%3D%3D",2000,JPY,,,,,,
tokyo-harajuku-meiji-palace,tokyo,Meiji Shrine,메이지 신궁,sight,,photo|budget|culture|nature|local|popular,solo|couple|friends|parents|kids,35.6761448,139.692683,60,120,180,2,harajuku,6:00,18:00,,Meiji Jingu — one of the few shrines in Japan with the higher jingu rank.,일본에 몇 개 없는 신사보다 더 높은 신궁,The approach path is unusually beautiful|You might catch a traditional wedding on the way in,들어가는 산책길이 다른 곳보다 아름다운 편|가는 길에 일본 전통 결혼식을 볼 수도 있음,,,"https://www.google.com/maps/place/%EB%A9%94%EC%9D%B4%EC%A7%80+%EC%8B%A0%EA%B6%81/@35.6761448,139.692683,16.03z/data=!4m6!3m5!1s0x60188cb79a4c26e5:0x8fca893849103f73!8m2!3d35.6763976!4d139.6993259!16zL20vMDFxX2s5?entry=ttu&g_ep=EgoyMDI2MDQxNS4wIKXMDSoASAFQAw%3D%3D",0,JPY,,,,,,
tokyo-harajuku-takeshitadori,tokyo,Takeshita-dori,다케시타도리,sight,,activity|food|photo|budget|shopping|local|popular,solo|couple|friends|kids,35.6717778,139.7017926,60,90,120,3,harajuku,,,,"Harajuku's main shopping street, packed with niche stores.",하라주쿠의 여러 상점들이 모여져 있는 거리,"Gacha shops, animal cafes, and streetwear all crammed in","가챠샵, 동물 체험, 옷가게들이 많은 곳",,,"https://www.google.com/maps/place/%ED%95%98%EB%9D%BC%EC%A3%BC%EC%BF%A0+%ED%83%80%EC%BC%80%EC%8B%9C%ED%83%80+%EB%8F%84%EB%A6%AC/@35.6717778,139.7017926,17.94z/data=!3m1!5s0x60188cbb3bb7b913:0xcc966d511f88ffb3!4m6!3m5!1s0x60188d795a699d2f:0x3499ed0ca0a1edf9!8m2!3d35.6712601!4d139.7046761!16s%2Fg%2F11t_jz6vdv?entry=ttu&g_ep=EgoyMDI2MDQxNS4wIKXMDSoASAFQAw%3D%3D",0,JPY,,,,,,
tokyo-harajuku-omotesandohills,tokyo,Omotesando Hills,오모테산도힐즈,shopping,,shopping|local,solo|couple|friends|parents,35.6691362,139.7055359,60,90,120,2,harajuku,11:00,20:00,,Triangular high-end shopping complex on Omotesando.,삼각형 구조의 대표 하이엔드 쇼핑몰,,,,,"https://www.google.com/maps/place/%EC%98%A4%EB%AA%A8%ED%85%8C%EC%82%B0%EB%8F%84+%ED%9E%90%EC%A6%88/@35.6691362,139.7055359,17.94z/data=!4m6!3m5!1s0x60188ca182a31e0b:0x99d7a9865079f0a5!8m2!3d35.6672869!4d139.7086162!16zL20vMGJtcno3?entry=ttu&g_ep=EgoyMDI2MDQxNS4wIKXMDSoASAFQAw%3D%3D",0,JPY,,,,,,
tokyo-harajuku-dacci-pasta-labo,tokyo,Harajuku Dacci Pasta Labo,Harajuku Dacci Pasta Labo,food,lunch,activity|food|photo|culture|nature|shopping|local|popular,couple|friends|parents|kids,35.6691362,139.7055359,45,60,75,3,harajuku,11:30,22:00,,Pasta and salad sets at a decent price.,파스타와 샐러드 세트를 함께 가성비있게 먹을 수 있는 곳,,,,,"https://www.google.com/maps/place/Harajuku+Dacci+Pasta+Labo/@35.6691362,139.7055359,17.94z/data=!3m1!5s0x60188ca52ad087c1:0x37f24651e0ddd7cf!4m6!3m5!1s0x60188ca52a81375d:0xe0cdef92580535d6!8m2!3d35.6699821!4d139.7038861!16s%2Fg%2F11bwpz8pr7?entry=ttu&g_ep=EgoyMDI2MDQxNS4wIKXMDSoASAFQAw%3D%3D",1500,JPY,,,,,,
tokyo-harajuku-men-chirashi,tokyo,Men Chirashi,멘 치라시,food,lunch,activity|food|photo|culture|nature|shopping|local|popular,solo|couple|friends|parents|kids,35.6691362,139.7055359,45,60,75,3,harajuku,11:30,21:30,,Spot near Harajuku known for its carbonara udon.,까르보나라 우동이 유명한 하라주쿠 근처 맛집,,,,,"https://www.google.com/maps/place/%EB%A9%98+%EC%B9%98%EB%9D%BC%EC%8B%9C/@35.6691362,139.7055359,17.94z/data=!3m1!5s0x60188ca4226c1279:0x316b16f40c7c6a4e!4m6!3m5!1s0x60188d6ff9699deb:0x5fda2231d05d8d8b!8m2!3d35.6664994!4d139.7050912!16s%2Fg%2F11f9zp3z58?entry=ttu&g_ep=EgoyMDI2MDQxNS4wIKXMDSoASAFQAw%3D%3D",2000,JPY,,,,,,
tokyo-harajuku-cantera,tokyo,Cantera Harajuku,CANTERA HARAJUKU,food,dinner,activity|food|photo|culture|nature|shopping|local|popular,solo|couple|friends|parents|kids,35.6691362,139.7055359,45,60,75,3,harajuku,11:00,23:00,,Italian pizza spot in Harajuku.,하라주쿠에서 이탈리안 피자 먹기 좋은 곳,Afternoon break 15:00-17:00,오후 3시부터 5시까지는 브레이크 타임,,,"https://www.google.com/maps/place/CANTERA+HARAJUKU/@35.6691362,139.7055359,17.94z/data=!3m1!5s0x60188ca5b33d3fdf:0xf98da4a38a298867!4m6!3m5!1s0x60188ca44a5b9503:0x745776856cd06a53!8m2!3d35.667082!4d139.703967!16s%2Fg%2F11b7q7ldhd?entry=ttu&g_ep=EgoyMDI2MDQxNS4wIKXMDSoASAFQAw%3D%3D",2000,JPY,,,,,,
tokyo-harajuku-omotesando-ukaitei,tokyo,Omotesando Ukai-tei,오모테산도 우카이테이,food,dinner,activity|food|photo|culture|nature|shopping|local|popular,solo|couple|friends|parents|kids,35.6691552,139.7055224,45,60,75,3,harajuku,12:00,22:00,2|3,Upscale dining in central Tokyo — occasion-meal territory.,도쿄에서 럭셔리한 음식을 먹고 싶을 때 가보기 좋은 곳,Lunch sets are the affordable way in,런치 세트가 비교적 저렴,,,"https://www.google.com/maps/place/%EC%98%A4%EB%AA%A8%ED%85%8C%EC%82%B0%EB%8F%84+%EC%9A%B0%EC%B9%B4%EC%9D%B4%ED%85%8C%EC%9D%B4/@35.6691552,139.7055224,17.92z/data=!3m1!5s0x60188ca3fa71814b:0x4331daedd7431bb9!4m6!3m5!1s0x60188ca3fa7bb73f:0x5a0c19ac3a13ab24!8m2!3d35.6673882!4d139.7067871!16s%2Fg%2F1tggnmzc?entry=ttu&g_ep=EgoyMDI2MDQxNS4wIKXMDSoASAFQAw%3D%3D",15000,JPY,,,,,,
tokyo-shibuya-shibuyasky,tokyo,Shibuya Sky,시부야스카이,sight,,activity|photo|culture|local|popular,solo|couple|friends|parents|kids,35.6600905,139.7013766,60,100,150,1,shibuya,10:00,22:30,,Shibuya Scramble Square's rooftop — open-air deck right above the Scramble Crossing.,시부야 스크램블 스퀘어 옥상 전망대. 야외 전망대에서 도쿄 시내를 한눈에 볼 수 있음,Sunset and night slots open 2 weeks ahead at midnight — book the moment they drop|The Tokyo Tower corner has sofas and tables — quietest spot up top|There's a direct 14F lift outside the building — skip the main-lobby line,일몰·야경 시간대는 2주 전 00시에 예약해야 확보 가능|도쿄타워 방향 코너에 소파·테이블 공간|건물 외부에 14층 직통 엘리베이터 이용 추천,,tokyo-shibuya-sky-guide,"https://www.google.com/maps/place/%EC%8B%9C%EB%B6%80%EC%95%BC+%EC%8A%A4%EC%B9%B4%EC%9D%B4/@35.6600905,139.7013766,17.64z/data=!3m1!5s0x60188b7b9c819b61:0x92144cdf397130f5!4m6!3m5!1s0x60188b6825f61ae1:0x6ff47ee61e522473!8m2!3d35.6586719!4d139.7019848!16s%2Fg%2F11hdvt_gp9?entry=ttu&g_ep=EgoyMDI2MDQxNS4wIKXMDSoASAFQAw%3D%3D",3000,JPY,,,https://www.klook.com/activity/70672-shibuya-sky-tokyo/?aid=118462,,,
tokyo-shibuya-hachiko,tokyo,Hachiko Statue,하치코 동상,sight,,budget|culture|popular,solo|couple|friends|parents|kids,35.6590353,139.7006085,10,20,30,2,shibuya,,,,"Statue of Hachiko, the loyal dog — Shibuya's emblem.",시부야의 상징인 충견 하치코의 동상,Photo queue during the day,낮에 가면 사진 줄이 긴 편,,,"https://www.google.com/maps/place/%ED%95%98%EC%B9%98%EC%BD%94+%EB%8F%99%EC%83%81/@35.6590353,139.7006085,20.31z/data=!4m6!3m5!1s0x60188b57efbd57c7:0x217e9d9fe306fba!8m2!3d35.6590579!4d139.7006293!16s%2Fg%2F122cnh70?entry=ttu&g_ep=EgoyMDI2MDQxNS4wIKXMDSoASAFQAw%3D%3D",0,JPY,,,,,,
tokyo-shibuya-moheji,tokyo,Moheji Shibuya Scramble Square,모헤지 시부야 스크램블 스퀘어,food,lunch,activity|food|photo|culture|nature|shopping|local|popular,solo|couple|friends|parents|kids,35.658231,139.7009959,60,75,90,2,shibuya,11:00,23:00,,"Shibuya outpost of Moheji — monjayaki, the Tokyo dish.",도쿄 대표 메뉴인 몬자야키를 파는 모헤지의 시부야 지점,Arrive at opening or you're waiting,오픈런 하지 않으면 웨이팅 필수,,,"https://www.google.com/maps/place/%EB%AA%A8%ED%97%A4%EC%A7%80+%EC%8B%9C%EB%B6%80%EC%95%BC+%EC%8A%A4%ED%81%AC%EB%9E%A8%EB%B8%94+%EC%8A%A4%ED%80%98%EC%96%B4%EC%A0%90/@35.658231,139.7009959,18.95z/data=!3m1!5s0x60188b7b9c819b61:0xc83b5e6b26751d60!4m6!3m5!1s0x60188bb6c5af379f:0x39c35ba5b90103a8!8m2!3d35.6583189!4d139.7022323!16s%2Fg%2F11j0pvppyw?entry=ttu&g_ep=EgoyMDI2MDQxNS4wIKXMDSoASAFQAw%3D%3D",2500,JPY,,,,,,
tokyo-shibuya-nonbei-yokocho,tokyo,Shibuya Nonbei Yokocho,시부야 논베이 요코초,nightlife,,activity|food|photo|culture|nature|shopping|local|popular|nightlife,solo|couple|friends|parents,35.6599499,139.7006843,60,90,120,2,shibuya,17:00,4:00,0,A tight alley of tiny bars — Shibuya's nightlife shortcut.,시부야에서 밤 문화를 느낄 수 있는 곳,Pricier than average Tokyo bars,다른 곳보다 가격이 비싼 편,,,"https://www.google.com/maps/place/%EC%8B%9C%EB%B6%80%EC%95%BC+%EB%85%BC%EB%B2%A0%EC%9D%B4+%EC%9A%94%EC%BD%94%EC%B4%88/@35.6599499,139.7006843,18z/data=!3m1!4b1!4m6!3m5!1s0x60188b5801d200a7:0xdfae104c597fa255!8m2!3d35.6599499!4d139.701533!16s%2Fg%2F11bx1ycsvz?entry=ttu&g_ep=EgoyMDI2MDQxNS4wIKXMDSoASAFQAw%3D%3D",3000,JPY,,,,,,
tokyo-shibuya-scramble-crossing,tokyo,Shibuya Scramble Crossing,시부야 교차로,sight,,budget|culture|popular,solo|couple|friends|parents|kids,35.6590193,139.70085,10,20,30,1,shibuya,,,,The world's busiest pedestrian crossing.,세계에서 가장 많은 사람이 건너는 교차로,Looking down from the Starbucks across the street is the classic angle,근처 스타벅스에서 내려다 보는 전망이 예쁨,,,"https://www.google.com/maps/place/Shibuya+Crossing/@35.6590193,139.70085,18.68z/data=!3m1!5s0x60188b57f546295f:0x486cece41a7b21b0!4m6!3m5!1s0x60188bcaeb0cd12b:0x20e563a2e0aec969!8m2!3d35.659482!4d139.7005596!16s%2Fg%2F11shy4scrj?entry=ttu&g_ep=EgoyMDI2MDQxNS4wIKXMDSoASAFQAw%3D%3D",0,JPY,,,,,,
tokyo-shibuya-streamer-coffee-company,tokyo,Streamer Coffee Company Shibuya,스트리머 커피 컴퍼니 시부야,cafe,snack,activity|food|photo|culture|nature|shopping|local|popular,solo|couple|friends|parents|kids,35.6613346,139.7009742,45,60,90,2,shibuya,8:00,20:00,,Cafe from a former world barista champion.,세계 바리스타 대회에서 수상한 커피 맛집,Order the Revolver Coffee,리볼버 커피 추천,,,"https://www.google.com/maps/place/%EC%8A%A4%ED%8A%B8%EB%A6%AC%EB%A8%B8+%EC%BB%A4%ED%94%BC+%EC%BB%B4%ED%8D%BC%EB%8B%88+%EC%8B%9C%EB%B6%80%EC%95%BC/@35.6613346,139.7009742,17.75z/data=!4m6!3m5!1s0x60188ca6ff85e627:0xe542e1ed245eb17d!8m2!3d35.6634544!4d139.7039301!16s%2Fg%2F1tg7r_xy?entry=ttu&g_ep=EgoyMDI2MDQxNS4wIKXMDSoASAFQAw%3D%3D",1000,JPY,,,,,,
tokyo-shibuya-bigcamera,tokyo,Bic Camera Shibuya,빅카메라 시부야,shopping,,shopping|local|popular,solo|couple|friends|parents|kids,35.6613346,139.7009742,45,60,75,3,shibuya,10:00,22:00,,"Shibuya electronics megastore — tax-free electronics, liquor, and cosmetics. Whiskey is particularly well-priced.",전자기기와 술을 사기 좋은 종합쇼핑몰,Physical passport required for tax-free|Fill your liquor allowance here — prices are notably cheap|Card discounts vary by clerk — ask more than one,면세 혜택 받으려면 실물 여권 필수|주류 코너 면세 한도까지 채워 사오는 게 이득|할인쿠폰도 미리 받아놓으면 좋음,,,"https://www.google.com/maps/place/%EB%B9%85+%EC%B9%B4%EB%A9%94%EB%9D%BC+%EC%8B%9C%EB%B6%80%EC%95%BC%ED%9E%88%EA%B0%80%EC%8B%9C%EA%B5%AC%EC%B9%98%EC%A0%90+%EB%B3%B8%EA%B4%80/@35.6613346,139.7009742,17.75z/data=!3m1!5s0x60188b580f640a3f:0xa34ef12c62d12f1c!4m6!3m5!1s0x60188b58066cacf7:0x88c2f0d079fb136d!8m2!3d35.6599174!4d139.7020684!16s%2Fg%2F1tdd9v9t?entry=ttu&g_ep=EgoyMDI2MDQxNS4wIKXMDSoASAFQAw%3D%3D",0,JPY,,bic-camera,,,,
tokyo-shibuya-donkihote,tokyo,Mega Don Quijote Shibuya,메가돈키호테 시부야점,shopping,,shopping|popular,solo|couple|friends|parents|kids,35.6613346,139.7009742,60,90,120,3,shibuya,,,,"The massive 24-hour Don Quijote near Shibuya Station — tax-free counter on 7F, shop from B1 upward.",시부야역 근처에서 24시간 영업을 하는 돈키호테,Tax-free counter is on 7F — start at B1 and work up|Busy evening and overnight — mornings are the calmest|Pairs cleanly with Shibuya Sky for a Shibuya day,면세는 7층 카운터라 지하 1층부터 쇼핑하며 올라가는 동선이 효율적|저녁·새벽 모두 혼잡 — 비교적 여유로운 오전 추천|시부야 스카이 일정과 묶으면 동선 좋음,,,"https://www.google.com/maps/place/%EB%A9%94%EA%B0%80+%EB%8F%88%ED%82%A4%ED%98%B8%ED%85%8C+%EC%8B%9C%EB%B6%80%EC%95%BC+%EB%B3%B8%EC%A0%90/@35.6613346,139.7009742,17.75z/data=!3m1!5s0x60188ca9c8b3120b:0x74d825b099817117!4m6!3m5!1s0x60188ca9a47a82af:0x7ea0d3bc82ce0275!8m2!3d35.6603873!4d139.6978172!16s%2Fg%2F11ddz9mtzk?entry=ttu&g_ep=EgoyMDI2MDQxNS4wIKXMDSoASAFQAw%3D%3D",0,JPY,,donki,,,,
tokyo-shibuya-parco,tokyo,Shibuya Parco,파르코 시부야,shopping,,shopping|local,solo|couple|friends|parents|kids,35.6609952,139.6986614,60,90,120,4,shibuya,11:00,21:00,,Shibuya shopping complex.,시부야에서 쇼핑몰 가고 싶을 때 들리기 좋은 곳,,,,,"https://www.google.com/maps/place/%ED%8C%8C%EB%A5%B4%EC%BD%94+%EC%8B%9C%EB%B6%80%EC%95%BC/@35.6609952,139.6986614,18.7z/data=!3m1!5s0x60188ca91d999a73:0x2b00204170d72ef0!4m6!3m5!1s0x60188ca8e2fe2173:0x1adbb1909538391b!8m2!3d35.6620484!4d139.6987767!16s%2Fg%2F11b5v5txkb?entry=ttu&g_ep=EgoyMDI2MDQxNS4wIKXMDSoASAFQAw%3D%3D",0,JPY,,,,,,
tokyo-shibuya-uobei,tokyo,Uobei Shibuya Dogenzaka,우오베이 시부야 도겐자카점,food,lunch,activity|food|photo|culture|nature|shopping|local|popular,solo|couple|friends|parents|kids,35.6609952,139.6986614,45,60,75,2,shibuya,11:00,23:00,,Classic Japanese conveyor-belt sushi.,일본 특유의 컨베이어 벨트 회전초밥을 즐길 수 있는 곳,Short waits at peak hours,약간의 웨이팅 있을 수 있음,,,"https://www.google.com/maps/place/%EC%9A%B0%EC%98%A4%EB%B2%A0%EC%9D%B4+%EC%8B%9C%EB%B6%80%EC%95%BC+%EB%8F%84%EA%B2%90%EC%9E%90%EC%B9%B4%EC%A0%90/@35.6609952,139.6986614,18.7z/data=!4m6!3m5!1s0x60188ca9c3e93569:0x51b1ecd6fe7ee73f!8m2!3d35.6594349!4d139.6979207!16s%2Fg%2F11cn8s0vv1?entry=ttu&g_ep=EgoyMDI2MDQxNS4wIKXMDSoASAFQAw%3D%3D",2000,JPY,,,,,,
tokyo-shibuya-takibiya,tokyo,Takibiya,타키비야,food,dinner,activity|food|photo|culture|nature|shopping|local|popular,solo|couple|friends|parents|kids,35.6602773,139.7009022,45,60,75,3,shibuya,11:30,23:00,,Yakiniku option in Shibuya.,시부야에서 야키니쿠 먹기 좋은 곳,,,,,"https://www.google.com/maps/place/%ED%83%80%ED%82%A4%EB%B9%84%EC%95%BC/@35.6602773,139.7009022,18.7z/data=!3m1!5s0x60188b580aa46f99:0x691d17779c5d8ebb!4m6!3m5!1s0x354fef7311cfc6d1:0x185a959e076079bb!8m2!3d35.6604814!4d139.7026099!16s%2Fg%2F1ptyk0n1p?entry=ttu&g_ep=EgoyMDI2MDQxNS4wIKXMDSoASAFQAw%3D%3D",3000,JPY,,,,,,
tokyo-shibuya-jauo,tokyo,Zauo Shibuya,자우오 시부야점,food,dinner,activity|food|photo|culture|nature|shopping|local|popular,couple|friends|parents|kids,35.6618699,139.6989946,60,90,120,3,shibuya,17:00,23:00,,Novelty restaurant — you catch your own fish before eating it.,낚시를 하며 음식을 먹을 수 있는 이색 맛집,Choose how your catch is prepared,잡은 고기는 원하는 조리법에 따라 만들어 먹을 수 있음,,,"https://www.google.com/maps/place/%EC%9E%90%EC%9A%B0%EC%98%A4+%EC%8B%9C%EB%B6%80%EC%95%BC%EC%A0%90/@35.6618699,139.6989946,19.09z/data=!4m6!3m5!1s0x60188ca8ed2c776b:0x9168eacedb9807f3!8m2!3d35.6624737!4d139.6998545!16s%2Fg%2F11btvwrpz6?entry=ttu&g_ep=EgoyMDI2MDQxNS4wIKXMDSoASAFQAw%3D%3D",3000,JPY,,,,,,
tokyo-shibuya-raikyo,tokyo,Raikyo Shibuya,레이쿄 시부야점,food,dinner,activity|food|photo|culture|nature|shopping|local|popular,solo|couple|friends|parents|kids,35.6601654,139.6981274,60,90,120,3,shibuya,12:00,22:40,,Real-deal Taiwanese-style Chinese food in Shibuya.,대만식 중화요리를 제대로 하는 곳,,,,,"https://www.google.com/maps/place/%EB%A0%88%EC%9D%B4%EC%BF%84+%EC%8B%9C%EB%B6%80%EC%95%BC%EC%A0%90/@35.6601654,139.6981274,18.3z/data=!3m1!5s0x60188ca9c19fe379:0x4eac8c524a4c9a5e!4m6!3m5!1s0x60188ca9c1a1bb7b:0xf4f9be0dae96bfde!8m2!3d35.659469!4d139.697681!16s%2Fg%2F1tcz89k7?entry=ttu&g_ep=EgoyMDI2MDQxNS4wIKXMDSoASAFQAw%3D%3D",2000,JPY,,,,,,
tokyo-shibuya-abiento-restaurant,tokyo,À Bientôt Shibuya Yakiniku,아 비엔토 시부야 야케 레스토랑,food,dinner,activity|food|photo|culture|nature|shopping|local|popular,solo|couple|friends|parents|kids,35.6585979,139.6983549,60,90,120,3,shibuya,6:30,21:30,,Italian in Shibuya with a view.,시부야에서 전망이 좋은 이탈리안식 레스토랑,Book ahead,미리 예약 필수,,,"https://www.google.com/maps/place/%EC%95%84+%EB%B9%84%EC%97%94%ED%86%A0+%EC%8B%9C%EB%B6%80%EC%95%BC+%EC%95%BC%EC%BC%80+%EB%A0%88%EC%8A%A4%ED%86%A0%EB%9E%91/@35.6585979,139.6983549,18z/data=!3m2!4b1!5s0x60188b57c56e558b:0xdb78b1ec2546ac0!4m6!3m5!1s0x60188b57c35f334f:0xe7014f98b83994d!8m2!3d35.6585979!4d139.6996424!16s%2Fg%2F1tkrlsv8?entry=ttu&g_ep=EgoyMDI2MDQxNS4wIKXMDSoASAFQAw%3D%3D",5000,JPY,,,,,,
